Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating,,
31,Male,Bachelor's,Widowed,89585,655,27248,Business,Employed,4,Fair,0.494115319,284258,4,Gregoryview,CO,New Zealand,0,1,Low,,
33,Male,Bachelor's,Married,49373,730,41274,Auto,Self-employed,3,Poor,0.193757542,190335,3,Zacharymouth,AS,Bahrain,3,1,Low,,
31,Non-binary,PhD,Single,94647,739,23735,Auto,Unemployed,2,Poor,0.251236823,201568,3,Anitaport,RI,Greenland,4,0,Low,,
69,Male,High School,Married,57410,641,23000,Personal,Employed,9,Good,0.30569899,158348,0,North Diana,DC,Malaysia,0,2,Low,,
46,Male,Master's,Married,80796,621,20271,Auto,Self-employed,18,Poor,0.123412193,208708,3,Leemouth,MA,Egypt,4,0,Medium,,
29,Female,PhD,Married,39112,738,45780,Personal,Self-employed,12,Good,0.394079051,280411,3,East Troyberg,GU,Hong Kong,0,0,Medium,,
65,Female,Bachelor's,Married,104131,742,22054,Business,Unemployed,13,Poor,0.589975211,181440,4,Richardville,UT,Saint Barthelemy,4,1,Medium,,
34,Male,PhD,Widowed,32342,768,8943,Business,Self-employed,9,Good,0.149530651,195320,2,West Monica,MN,Thailand,1,2,Low,,
31,Female,PhD,Single,30728,675,38187,Auto,Employed,17,Excellent,0.421444255,225985,0,Port Michaelbury,KY,Dominican Republic,2,1,Low,,
42,Female,High School,Widowed,112313,648,41166,Personal,Unemployed,19,Good,0.231917747,79029,4,Toddborough,MO,Faroe Islands,4,2,Low,,
35,Non-binary,Master's,Widowed,83172,720,22379,Home,Employed,13,Excellent,0.349282021,292505,4,New Elizabeth,OH,Cocos (Keeling) Islands,2,0,Low,,
43,Non-binary,PhD,Single,20037,668,32347,Home,Self-employed,19,Excellent,0.30564223,53012,3,Kevinshire,MP,Palau,0,2,Low,,
58,Male,High School,Divorced,93740,728,46519,Auto,Self-employed,18,Good,0.473273097,150004,2,Montgomeryberg,AZ,Nigeria,4,0,Low,,
44,Non-binary,Master's,Widowed,23055,799,38994,Business,Employed,8,Fair,0.392161583,241316,0,Kellybury,NJ,Central African Republic,4,2,High,,
43,Female,PhD,Divorced,64153,746,40629,Personal,Unemployed,7,Poor,0.257028551,84528,0,Port Donna,TN,Falkland Islands (Malvinas),3,1,Low,,
53,Non-binary,Bachelor's,Widowed,69884,789,16544,Business,Employed,6,Excellent,0.487275551,63818,4,Ewingside,VI,Hungary,1,1,High,,
61,Male,High School,Married,115533,757,27371,Personal,Self-employed,19,Fair,0.274173731,31125,0,South Justinbury,OH,Peru,3,0,Low,,
41,Non-binary,PhD,Widowed,69274,785,19786,Personal,Unemployed,3,Excellent,0.482289566,227973,3,Perkinsside,PA,Kiribati,0,2,Medium,,
36,Non-binary,Bachelor's,Widowed,60880,603,45723,Personal,Self-employed,18,Good,0.59443133,156599,4,Andrewfurt,WI,Guyana,2,0,Low,,
40,Female,Master's,Divorced,23543,630,17497,Personal,Unemployed,9,Excellent,0.165421865,118028,1,Ochoamouth,CO,Malta,2,2,Medium,,
26,Non-binary,Master's,Single,48357,607,24708,Business,Unemployed,16,Excellent,0.248469439,61144,2,Gaymouth,DC,Cook Islands,4,1,Low,,
45,Female,PhD,Widowed,85792,620,47866,Business,Self-employed,0,Poor,0.495416034,121986,4,Johnsonfort,OR,Kiribati,4,1,Low,,
23,Male,High School,Married,94693,686,17217,Auto,Self-employed,10,Fair,0.435430471,180916,3,South Johnton,NV,Timor-Leste,2,1,Medium,,
69,Male,Master's,Widowed,21942,762,30550,Personal,Unemployed,3,Poor,0.530832485,180992,1,Stewartside,VI,Uzbekistan,4,2,Low,,
56,Non-binary,Bachelor's,Widowed,101298,705,48645,Business,Employed,6,Good,0.416064802,160944,4,South Peterfort,OK,Reunion,0,2,Medium,,
45,Female,PhD,Single,21460,753,29571,Auto,Unemployed,11,Good,0.262508196,253123,2,North Margaretburgh,OK,Central African Republic,1,0,Low,,
19,Female,Master's,Single,69616,743,5258,Auto,Employed,14,Fair,0.592196979,140259,0,North Lindsayhaven,IL,Japan,2,1,Low,,
69,Female,PhD,Single,114240,742,14747,Business,Unemployed,9,Good,0.501776015,233742,4,Port William,SC,India,1,0,Low,,
54,Non-binary,Master's,Married,36746,690,48927,Home,Unemployed,10,Fair,0.461411797,276946,4,East Michaelside,MN,Saint Helena,2,0,Low,,
60,Non-binary,PhD,Married,81388,622,42876,Business,Self-employed,14,Fair,0.131723481,111799,4,Ramirezside,WV,Guam,3,0,Medium,,
46,Non-binary,PhD,Divorced,86141,755,25914,Personal,Self-employed,6,Fair,0.109355234,24358,1,Terranceton,NJ,Mozambique,1,2,Low,,
62,Non-binary,High School,Widowed,78535,671,30089,Business,Employed,10,Poor,0.413756523,250340,3,Danielstad,LA,Serbia,4,1,Low,,
42,Non-binary,Bachelor's,Divorced,95614,721,48435,Business,Unemployed,0,Good,0.439663759,163223,4,West Amy,DC,Romania,1,1,Medium,,
63,Male,Master's,Married,116550,637,26266,Personal,Self-employed,15,Good,0.413774209,53669,3,West Brian,NJ,Cambodia,3,1,Medium,,
33,Male,High School,Married,23934,610,23083,Business,Employed,7,Fair,0.301930363,228926,2,North Troystad,DE,Switzerland,4,2,Low,,
39,Non-binary,High School,Widowed,43849,606,42329,Home,Employed,11,Fair,0.242264997,80095,4,East Elizabeth,KY,Gambia,2,0,Medium,,
39,Female,Bachelor's,Widowed,103324,651,36782,Business,Self-employed,6,Poor,0.584862495,100659,4,Elijahchester,HI,Sierra Leone,3,2,Medium,,
21,Non-binary,High School,Married,52161,609,44806,Business,Employed,17,Fair,0.383150233,175584,0,Lake Joshuaberg,NE,Iran,1,2,Low,,
46,Non-binary,Bachelor's,Divorced,76195,604,41228,Business,Employed,8,Good,0.531045465,238096,0,Scottmouth,SC,Malta,1,1,High,,
54,Female,High School,Widowed,98764,674,17929,Auto,Self-employed,0,Poor,0.127414835,298502,0,Nicholeborough,WV,Fiji,4,2,Medium,,
65,Male,PhD,Single,107457,775,49758,Business,Employed,17,Fair,0.550457597,211726,1,Port Paulabury,AL,Algeria,4,0,Low,,
60,Male,High School,Divorced,59612,610,27575,Home,Employed,8,Excellent,0.486583354,180041,1,Bethton,UT,British Virgin Islands,4,1,Low,,
40,Non-binary,Master's,Widowed,91602,659,11897,Auto,Self-employed,16,Poor,0.10107942,99772,4,Ravenshire,IA,Barbados,2,0,Low,,
56,Male,Bachelor's,Single,54961,624,13330,Business,Self-employed,7,Fair,0.449811539,132168,3,Bradfordville,MO,Suriname,3,0,Low,,
32,Female,Bachelor's,Divorced,106826,668,24754,Auto,Self-employed,17,Good,0.540642406,287209,1,North Lesliehaven,FL,Kyrgyz Republic,1,2,Low,,
35,Female,Bachelor's,Widowed,31160,634,47147,Personal,Unemployed,5,Poor,0.440227245,93502,4,Marychester,MA,Cameroon,2,1,Low,,
50,Male,Master's,Married,29597,696,37711,Auto,Self-employed,2,Fair,0.397344383,212897,3,East Anthonyville,NY,Israel,3,2,Low,,
47,Non-binary,Bachelor's,Married,110710,726,40870,Personal,Unemployed,16,Poor,0.141671779,249171,1,Loweryfort,SD,Lesotho,3,0,Low,,
33,Non-binary,High School,Single,44996,738,5442,Business,Self-employed,16,Poor,0.433015432,44497,3,East Jasminside,NV,Mexico,2,1,Low,,
55,Male,Master's,Married,76152,746,17372,Home,Self-employed,10,Good,0.192145534,175519,2,Heatherview,CA,Estonia,0,0,Low,,
35,Male,Master's,Single,104482,689,32009,Auto,Employed,17,Poor,0.177287974,133845,0,South Christophermouth,NJ,Mayotte,2,2,High,,
58,Non-binary,Master's,Single,38715,616,36602,Home,Unemployed,9,Fair,0.394898441,280173,4,West Lynn,MT,Mexico,2,2,Low,,
59,Non-binary,High School,Widowed,23784,734,21784,Personal,Employed,15,Good,0.401002167,121736,4,Greenside,WA,Central African Republic,1,1,Medium,,
51,Non-binary,PhD,Single,72620,685,28467,Business,Unemployed,1,Good,0.374714875,181932,4,New Andrewview,ID,Martinique,1,1,Low,,
37,Female,High School,Widowed,39014,680,24157,Auto,Employed,18,Poor,0.393446381,145216,2,Port Peterville,ME,Holy See (Vatican City State),0,2,Low,,
65,Non-binary,PhD,Divorced,55777,783,39855,Personal,Self-employed,13,Fair,0.416282016,191109,1,Nicholasberg,IN,Morocco,1,0,Medium,,
51,Female,Master's,Widowed,35577,688,40049,Personal,Unemployed,5,Poor,0.394210381,29717,2,New Shirleyburgh,VI,Lebanon,4,2,Low,,
24,Non-binary,Bachelor's,Widowed,107636,647,29516,Home,Unemployed,8,Excellent,0.258204555,267368,3,Haydenmouth,SD,Palestinian Territory,4,1,Low,,
68,Male,Master's,Widowed,64415,675,42448,Home,Unemployed,15,Poor,0.577340992,166836,1,North Melissa,WV,Antarctica (the territory South of 60 deg S),2,2,Low,,
27,Female,High School,Single,22251,758,40162,Business,Unemployed,3,Excellent,0.430970985,69547,0,South Robertmouth,HI,United Arab Emirates,3,2,Low,,
28,Female,Master's,Widowed,50255,789,29281,Business,Employed,16,Poor,0.21710972,46695,2,East Larry,PA,French Southern Territories,2,2,Low,,
50,Female,Bachelor's,Single,47050,666,32980,Home,Employed,18,Fair,0.352979275,153405,0,West Leemouth,AZ,Kenya,2,0,Low,,
54,Non-binary,Master's,Married,25474,758,48905,Home,Unemployed,15,Excellent,0.223117296,165600,2,Kellymouth,HI,El Salvador,2,2,Medium,,
42,Male,PhD,Single,40577,719,33279,Auto,Unemployed,5,Poor,0.147266527,190264,4,Rojaschester,HI,Saint Barthelemy,0,2,Low,,
55,Male,High School,Widowed,74306,781,20611,Auto,Employed,0,Excellent,0.183701356,266944,1,West Tanyaport,ID,Syrian Arab Republic,0,2,Low,,
65,Female,Master's,Widowed,103766,671,18382,Home,Self-employed,8,Excellent,0.263386512,59526,4,North Jeffreyfurt,MT,Chile,2,0,Low,,
30,Female,Bachelor's,Widowed,115335,787,16279,Auto,Unemployed,14,Fair,0.463730885,220939,2,Sandersstad,GU,Mongolia,3,0,Medium,,
55,Non-binary,Master's,Single,119887,788,22004,Business,Self-employed,15,Excellent,0.358208224,250296,2,Laurenport,WY,Mexico,2,2,Low,,
55,Female,PhD,Widowed,31952,754,28092,Personal,Unemployed,17,Fair,0.298468219,56681,2,Charlotteland,SC,British Indian Ocean Territory (Chagos Archipelago),4,2,Low,,
66,Female,PhD,Single,78414,682,45100,Home,Unemployed,5,Excellent,0.151377815,196274,0,Port Kathleen,WI,Venezuela,4,2,Medium,,
66,Female,Master's,Divorced,37424,613,26067,Business,Self-employed,18,Fair,0.242519109,33295,2,Lake Davidfort,GA,Bouvet Island (Bouvetoya),2,2,Low,,
63,Male,High School,Single,101298,687,47128,Personal,Employed,5,Poor,0.478893458,155006,3,Perkinsland,VA,Chile,0,0,High,,
30,Non-binary,Master's,Divorced,62967,707,47920,Auto,Unemployed,18,Good,0.271135905,177269,4,East Matthewfort,NH,Honduras,0,1,Low,,
31,Non-binary,Master's,Married,51174,767,19429,Business,Employed,18,Excellent,0.55059888,63753,4,Richhaven,MH,Guinea,1,2,Low,,
59,Non-binary,PhD,Single,92681,712,12739,Auto,Self-employed,12,Good,0.500606688,129244,3,West Melissamouth,CO,Jersey,4,1,High,,
36,Non-binary,Bachelor's,Widowed,52726,678,17756,Home,Self-employed,15,Good,0.174964961,175090,3,South Kennethtown,AK,Argentina,3,2,Medium,,
24,Non-binary,High School,Widowed,50312,736,40207,Home,Self-employed,5,Excellent,0.18404509,39190,1,Port Randy,OR,Samoa,2,0,Low,,
64,Non-binary,Bachelor's,Married,86189,765,40107,Auto,Employed,15,Fair,0.484822835,281216,3,Chentown,LA,Tunisia,4,1,Low,,
46,Female,Bachelor's,Divorced,112556,792,8390,Auto,Self-employed,6,Fair,0.46251197,260036,2,Chapmanside,VT,Haiti,4,2,Medium,,
43,Male,High School,Single,54136,771,36757,Personal,Unemployed,15,Poor,0.441684596,247651,3,South Thomas,MA,Trinidad and Tobago,0,1,Low,,
56,Non-binary,Bachelor's,Widowed,23201,639,25616,Auto,Employed,17,Good,0.274133939,109879,4,Lake Yvonne,LA,Andorra,3,1,Low,,
63,Female,Master's,Divorced,85326,713,11520,Home,Employed,11,Poor,0.444240248,273674,3,Annetteville,FL,Algeria,1,2,High,,
30,Male,Bachelor's,Married,23646,668,26427,Home,Self-employed,6,Excellent,0.596793825,118526,2,West Raymondchester,OR,Ecuador,4,1,Low,,
56,Female,PhD,Married,73233,727,11863,Business,Employed,17,Good,0.337169482,70138,0,Lake Maria,MA,Saint Kitts and Nevis,3,1,Low,,
40,Male,Master's,Widowed,112700,682,20811,Business,Self-employed,5,Excellent,0.271392368,65671,2,Lake Denise,WV,Dominican Republic,4,0,High,,
21,Non-binary,Master's,Divorced,71087,717,34911,Personal,Unemployed,0,Fair,0.124002017,263621,1,Lake William,IL,Slovakia (Slovak Republic),2,0,Low,,
50,Female,High School,Single,37341,716,48808,Business,Employed,7,Excellent,0.528709156,88340,3,South Michaelberg,WI,Romania,3,2,Low,,
61,Male,High School,Married,33146,763,31914,Auto,Unemployed,11,Poor,0.14914555,102598,4,Davidfort,ID,Netherlands,4,0,Medium,,
41,Female,Master's,Single,113993,649,21476,Home,Self-employed,1,Poor,0.561799978,112497,1,New Tyler,IL,Comoros,4,2,Low,,
27,Non-binary,Bachelor's,Widowed,118415,771,27815,Auto,Self-employed,13,Excellent,0.186212532,72207,1,Michaeltown,VI,Sao Tome and Principe,4,2,Medium,,
66,Male,PhD,Divorced,106483,677,14127,Home,Employed,2,Good,0.100135061,209420,2,Littlemouth,OR,Russian Federation,1,1,Medium,,
26,Male,Master's,Divorced,48080,667,10208,Home,Employed,2,Excellent,0.413709211,206064,1,South Theresa,CA,Saint Kitts and Nevis,1,0,Medium,,
19,Non-binary,PhD,Divorced,114080,626,18807,Auto,Employed,19,Poor,0.206328628,236533,1,New Alex,RI,Congo,3,0,Medium,,
28,Male,High School,Married,29684,662,35015,Auto,Employed,2,Good,0.31206895,136144,4,Kimberlymouth,LA,Belize,2,1,Low,,
44,Female,PhD,Widowed,53521,668,45031,Home,Self-employed,3,Poor,0.442396102,233289,0,Stevenmouth,MI,Bahamas,1,0,High,,
24,Non-binary,PhD,Married,75008,711,26250,Home,Self-employed,0,Fair,0.206972394,41526,0,North Cassidy,WY,Mongolia,4,1,Low,,
31,Non-binary,Master's,Divorced,110574,751,46845,Auto,Self-employed,12,Excellent,0.576823553,187191,1,Kristieside,TX,Chad,1,2,Low,,
44,Non-binary,Bachelor's,Divorced,92663,683,18074,Home,Employed,5,Excellent,0.503881626,32276,0,East Kellyburgh,PR,Brazil,1,1,Low,,
28,Non-binary,PhD,Single,103220,658,31798,Home,Employed,16,Poor,0.195196518,232285,1,Lake Jon,AS,Palestinian Territory,0,1,Low,,
21,Female,High School,Single,48090,721,27065,Personal,Unemployed,11,Poor,0.397421962,211296,2,South Kathrynview,FL,Equatorial Guinea,0,0,High,,
60,Non-binary,PhD,Divorced,44507,769,45198,Home,Employed,8,Poor,0.134970604,186454,0,Stephensside,MT,United States of America,3,0,Low,,
42,Female,Master's,Single,46571,794,7325,Personal,Unemployed,3,Good,0.582492306,283096,3,Carsonside,PR,Macao,4,1,Low,,
33,Female,Bachelor's,Married,37868,718,17251,Personal,Unemployed,9,Fair,0.35082037,132941,4,Cookmouth,CA,Vanuatu,2,0,Low,,
51,Female,PhD,Married,91857,783,48866,Auto,Unemployed,5,Fair,0.316959208,179908,0,Gainesburgh,VA,New Caledonia,1,2,Low,,
32,Female,PhD,Married,53064,774,10557,Business,Unemployed,3,Fair,0.442441952,111649,3,Stevenbury,VT,Puerto Rico,2,0,Low,,
30,Non-binary,Master's,Married,46866,790,15506,Home,Self-employed,9,Fair,0.34186132,121064,2,Scottview,WA,Azerbaijan,3,0,Medium,,
51,Female,Bachelor's,Divorced,93511,610,42268,Auto,Unemployed,1,Good,0.552907528,98829,2,South Michael,MS,British Virgin Islands,4,1,Low,,
53,Non-binary,PhD,Divorced,86723,799,37860,Home,Unemployed,14,Excellent,0.494601511,31312,0,Raymondmouth,AL,Senegal,2,2,Low,,
29,Female,Master's,Widowed,21431,705,36311,Personal,Employed,0,Good,0.114001055,213998,0,Wilsonland,IA,Argentina,0,0,Medium,,
38,Non-binary,Master's,Widowed,110875,724,15581,Home,Unemployed,15,Fair,0.392752878,65138,0,North James,TN,Iran,4,0,Low,,
19,Male,High School,Single,27532,601,39575,Business,Self-employed,8,Excellent,0.161110897,84120,1,Allenhaven,OR,Holy See (Vatican City State),0,1,Low,,
58,Non-binary,PhD,Single,67143,681,12350,Personal,Employed,15,Good,0.523710026,228086,3,Lake Angelaland,ND,Ethiopia,1,2,High,,
50,Female,Master's,Divorced,75812,661,27537,Home,Self-employed,1,Fair,0.281205088,150056,1,Villaside,NH,Japan,1,0,Low,,
57,Male,High School,Single,80482,603,28792,Personal,Unemployed,8,Excellent,0.538276911,216045,2,Rodriguezfurt,TX,Turkey,4,1,Low,,
25,Female,PhD,Married,64400,784,44104,Personal,Unemployed,10,Good,0.399863863,161553,1,Elizabethland,MS,Niger,3,2,Low,,
58,Female,Master's,Single,66619,758,17029,Business,Self-employed,0,Excellent,0.570597639,243556,4,Port Nicholas,WV,Luxembourg,4,1,Low,,
61,Female,Bachelor's,Married,68848,605,43168,Home,Employed,2,Fair,0.536488725,107988,2,Morristown,MA,Seychelles,1,2,High,,
69,Female,Master's,Single,96407,634,47626,Personal,Employed,11,Fair,0.282450743,230957,3,Angelaburgh,RI,Taiwan,3,1,Medium,,
51,Non-binary,Master's,Married,88748,729,30660,Personal,Self-employed,3,Good,0.514167066,272319,1,Matthewberg,NC,Guinea-Bissau,4,2,Low,,
56,Male,Bachelor's,Married,83059,756,42332,Home,Employed,16,Fair,0.207811878,153365,0,South Joseph,IA,Bosnia and Herzegovina,1,1,Low,,
65,Non-binary,PhD,Divorced,21927,726,17859,Auto,Employed,19,Excellent,0.205739268,132723,0,New Megan,NJ,Netherlands Antilles,1,0,Medium,,
18,Non-binary,Master's,Widowed,47955,628,24193,Personal,Employed,11,Excellent,0.38208736,128895,4,Port Vickie,TN,Ecuador,4,0,Medium,,
43,Female,High School,Divorced,99841,698,39501,Auto,Unemployed,18,Poor,0.550004532,175301,0,Lucasmouth,PR,Azerbaijan,1,1,Low,,
22,Male,Master's,Married,85827,704,23449,Personal,Self-employed,11,Good,0.299527411,155758,0,East Matthew,CA,Congo,0,1,High,,
22,Female,PhD,Married,99139,608,27289,Business,Employed,15,Good,0.40441435,258999,1,East Michaelstad,AK,Tokelau,0,0,Low,,
35,Male,Bachelor's,Divorced,77300,600,24411,Business,Self-employed,16,Good,0.32891819,151091,1,Bensonville,NE,Ethiopia,4,1,Low,,
39,Male,PhD,Widowed,73270,663,49121,Home,Employed,11,Fair,0.482677436,142814,3,Hensonland,MP,Bouvet Island (Bouvetoya),2,2,High,,
27,Female,Master's,Single,72703,626,18541,Home,Unemployed,18,Poor,0.264480872,80191,2,Marshallville,MI,Antigua and Barbuda,2,1,Low,,
66,Male,Master's,Married,57695,789,18084,Personal,Employed,8,Excellent,0.542321062,162216,1,Port Williamberg,PR,Congo,4,1,Low,,
19,Non-binary,Bachelor's,Widowed,29638,723,13897,Auto,Employed,18,Poor,0.272715003,87579,3,North Michelle,KS,Armenia,4,1,Low,,
56,Female,High School,Single,31573,604,36726,Personal,Employed,9,Poor,0.363102171,126785,4,Reynoldsside,VA,Samoa,4,1,High,,
43,Non-binary,High School,Single,27450,682,21621,Home,Employed,10,Poor,0.587184888,253348,1,Johnsonfurt,VT,Guadeloupe,4,2,Low,,
35,Male,Master's,Single,29748,700,35089,Business,Unemployed,10,Fair,0.54292509,198579,2,New Ashleyton,KY,United Arab Emirates,2,2,Low,,
44,Female,Master's,Widowed,53368,712,19923,Personal,Employed,0,Fair,0.460495308,292074,2,North Charleschester,CO,Lebanon,3,1,Low,,
34,Female,Bachelor's,Widowed,60751,615,22186,Home,Employed,5,Fair,0.194286724,134406,3,Michaelberg,MA,Malta,2,2,Low,,
62,Male,PhD,Divorced,61394,753,41949,Auto,Unemployed,15,Excellent,0.595347657,123158,3,East Jason,HI,South Georgia and the South Sandwich Islands,3,2,Low,,
22,Female,High School,Divorced,117125,755,49088,Business,Self-employed,5,Excellent,0.573555217,292327,1,Laurenberg,AR,Afghanistan,0,2,High,,
58,Non-binary,Master's,Single,56201,655,30465,Home,Employed,0,Good,0.235820586,194493,4,Hernandezton,KY,Nicaragua,4,2,Medium,,
28,Non-binary,High School,Married,50267,736,47386,Business,Self-employed,5,Excellent,0.129918898,164533,4,Heathfurt,IA,Cote d'Ivoire,2,1,Medium,,
69,Male,High School,Single,87957,609,6412,Personal,Self-employed,0,Fair,0.348250194,158832,4,Tammybury,NE,New Caledonia,4,0,Low,,
25,Female,High School,Widowed,107211,757,13448,Business,Employed,3,Good,0.493327255,146491,4,Loriberg,ME,Hungary,4,1,Low,,
66,Female,PhD,Divorced,66281,631,31098,Auto,Unemployed,12,Poor,0.330107231,221213,2,Port Ashleystad,MT,Eritrea,0,2,Low,,
43,Male,Master's,Divorced,111861,704,11025,Auto,Self-employed,4,Poor,0.492243807,239435,3,Gregville,OH,Tanzania,0,0,Medium,,
38,Female,Bachelor's,Widowed,32685,638,18065,Personal,Self-employed,1,Poor,0.479183854,133403,0,Patelhaven,MI,Tajikistan,2,1,Low,,
30,Non-binary,Master's,Single,85046,754,45423,Home,Employed,6,Fair,0.523131939,200582,3,Hendersonborough,TN,Mayotte,1,1,Medium,,
37,Non-binary,Bachelor's,Single,71268,757,10891,Home,Employed,16,Good,0.40026424,197411,4,Port Barbarahaven,TX,Fiji,4,2,Medium,,
38,Female,Master's,Single,73219,620,39092,Business,Employed,10,Poor,0.507555214,69709,0,Staffordshire,GU,French Polynesia,1,1,Medium,,
27,Male,High School,Married,109096,621,40446,Auto,Employed,18,Poor,0.208195341,104485,0,Teresahaven,LA,Suriname,3,1,Medium,,
41,Non-binary,Bachelor's,Divorced,76880,766,17134,Business,Employed,9,Good,0.341771427,151138,0,East Chad,ID,Moldova,4,0,Low,,
35,Female,PhD,Widowed,68505,698,41469,Business,Employed,9,Fair,0.430753397,218693,4,Hernandezport,MI,Mauritania,1,2,Medium,,
31,Non-binary,Master's,Widowed,85126,758,47582,Business,Self-employed,0,Fair,0.111882121,139127,3,New Tara,UT,Monaco,3,1,Low,,
38,Male,Bachelor's,Widowed,106743,776,13904,Home,Employed,15,Poor,0.181198575,223465,0,Erinburgh,LA,Anguilla,2,1,Low,,
55,Male,Master's,Single,83537,794,49471,Auto,Self-employed,3,Excellent,0.457185065,189491,1,West Krista,CO,Jordan,3,1,Medium,,
69,Male,Master's,Divorced,103790,606,7569,Personal,Unemployed,7,Poor,0.445709737,167752,0,Christieberg,AK,Gabon,2,2,Medium,,
20,Non-binary,PhD,Divorced,58886,634,29467,Business,Self-employed,9,Excellent,0.419013473,237500,2,Howardmouth,DE,Austria,1,1,Low,,
44,Female,Master's,Widowed,20020,755,25931,Home,Unemployed,13,Good,0.118540051,220578,3,Lopezborough,AS,Latvia,3,2,Low,,
45,Non-binary,PhD,Married,62680,602,27567,Personal,Self-employed,17,Excellent,0.105472181,167936,2,South William,IN,Solomon Islands,3,2,Medium,,
